pais_id,pais,provincia_id,provincia,departamento,localidad,rubro,productos,categoria_id,categoria_desc,Certificadora_id,certificadora_deno,razón social,establecimiento
32,ARGENTINA,66,SALTA,SAN JOSE DE ORQUERA,INDEFINIDA,AGRICULTURA,MAIZ,1,Productores,2,OIA S.A.,TREVISAN AGROPECUARIA SRL,SAN JOSE DE ORQUERA
32,ARGENTINA,66,SALTA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,UVAS,1,Productores,3,Letis S.A.,VIÑEDOS PUCARA S.R.L.,EL RECUERDO
32,ARGENTINA,66,SALTA,SAN CARLOS,INDEFINIDA,AGRICULTURA,UVAS,1,Productores,3,Letis S.A.,VIÑEDOS PUCARA S.R.L.,EL RECUERDO
32,ARGENTINA,66,SALTA,SAN CARLOS,INDEFINIDA,FRUTICULTURA,QUINOA,1,Productores,3,Letis S.A.,VIÑEDOS PUCARA S.R.L.,EL RECUERDO
32,ARGENTINA,66,SALTA,SAN CARLOS,INDEFINIDA,AGRICULTURA,QUINOA,1,Productores,3,Letis S.A.,VIÑEDOS PUCARA S.R.L.,EL RECUERDO
32,ARGENTINA,70,SAN JUAN,IGLESIAS,INDEFINIDA,HORTICULTURA,ZAPALLO,1,Productores,1,Argencert S.R.L.,"ACOSTA, ALEJANDRO DANIEL",FINCA CAMPANARIO
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,AGRICULTURA,ESPARRAGO,1,Productores,1,Argencert S.R.L.,AGRICOLA ORGANICA SRL,AGRICOLA ORGANICA EX/FORESTAL ANDINA DE DIEGO IGLESIAS
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,AGRICULTURA,ZAPALLO ANCO,1,Productores,1,Argencert S.R.L.,AGRICOLA ORGANICA SRL,AGRICOLA ORGANICA EX/FORESTAL ANDINA DE DIEGO IGLESIAS
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,AGRICULTURA,ALAMO,1,Productores,1,Argencert S.R.L.,AGRICOLA ORGANICA SRL,AGRICOLA ORGANICA EX/FORESTAL ANDINA DE DIEGO IGLESIAS
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,ALVIPA SRL,DOÑA MARIA
32,ARGENTINA,70,SAN JUAN,CAUCETE,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,ALVIPA SRL,LOS ALBERTOS
32,ARGENTINA,70,SAN JUAN,CALINGASTA,BARREAL,FRUTICULTURA,AJO,1,Productores,2,OIA S.A.,BIO AGRICULTORES S.A.,ESTANCIA EL LEONCITO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,BARREAL,HORTICULTURA,AJO,1,Productores,2,OIA S.A.,BIO AGRICULTORES S.A.,ESTANCIA EL LEONCITO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,BARREAL,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,BIO AGRICULTORES S.A.,ESTANCIA EL LEONCITO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,BARREAL,FRUTICULTURA,ZAPALLO,1,Productores,2,OIA S.A.,BIO AGRICULTORES S.A.,ESTANCIA EL LEONCITO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,BARREAL,HORTICULTURA,ZAPALLO,1,Productores,2,OIA S.A.,BIO AGRICULTORES S.A.,ESTANCIA EL LEONCITO
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,FRUTICULTURA,UVA DE MESA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA LA PLATA
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,HORTICULTURA,UVA DE MESA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA LA PLATA
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,FRUTICULTURA,INCULTO,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA LA PLATA
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,HORTICULTURA,INCULTO,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA LA PLATA
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,FRUTICULTURA,PASAS DE UVA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA LA PLATA
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,HORTICULTURA,PASAS DE UVA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA LA PLATA
32,ARGENTINA,70,SAN JUAN,9 DE JULIO,INDEFINIDA,FRUTICULTURA,UVA DE MESA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA DON ABRAHAM
32,ARGENTINA,70,SAN JUAN,9 DE JULIO,INDEFINIDA,HORTICULTURA,UVA DE MESA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA DON ABRAHAM
32,ARGENTINA,70,SAN JUAN,9 DE JULIO,INDEFINIDA,FRUTICULTURA,PASAS DE UVA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA DON ABRAHAM
32,ARGENTINA,70,SAN JUAN,9 DE JULIO,INDEFINIDA,HORTICULTURA,PASAS DE UVA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,FINCA DON ABRAHAM
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,FRUTICULTURA,UVA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,"FINCAS LA VILLA, DISAGRO Y ANITA"
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,HORTICULTURA,UVA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,"FINCAS LA VILLA, DISAGRO Y ANITA"
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,FRUTICULTURA,INCULTO,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,"FINCAS LA VILLA, DISAGRO Y ANITA"
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,HORTICULTURA,INCULTO,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,"FINCAS LA VILLA, DISAGRO Y ANITA"
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,FRUTICULTURA,PASAS DE UVA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,"FINCAS LA VILLA, DISAGRO Y ANITA"
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,HORTICULTURA,PASAS DE UVA,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,"FINCAS LA VILLA, DISAGRO Y ANITA"
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,CASSAB AHUN S.R.L,"FINCAS LA VILLA, DISAGRO Y ANITA"
32,ARGENTINA,70,SAN JUAN,CAUCETE,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,"CRESCENTINO, HECTOR HUGO",ECOHUMUS
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,MOSTAZA,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,MEMBRILLO,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,ZAPALLO,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,MENTA,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,SALVIA,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,MELISA,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,AJENJO,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,CIBOULETTE,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,CEDRON,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,ROMERO,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,AZAFRAN,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,AJI,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,OREGANO,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,LAVANDA,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,NOGAL,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,MATICO,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,ESTRAGON,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,TOMATE,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,ALFALFA,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,CALINGASTA,INDEFINIDA,INDEFINIDO,INCULTO,1,Productores,2,OIA S.A.,DE MI CAMPO S.A.,FINCA EL ENCUENTRO
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,DON DANIEL DE  ABELARDO E. LEIVA Y GRACIELA S. CANTO,25 DE MAYO
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,DON DANIEL DE  ABELARDO E. LEIVA Y GRACIELA S. CANTO,25 DE MAYO
32,ARGENTINA,70,SAN JUAN,ANGACO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,DON DANIEL DE  ABELARDO E. LEIVA Y GRACIELA S. CANTO,ANGACO
32,ARGENTINA,70,SAN JUAN,ANGACO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,DON DANIEL DE  ABELARDO E. LEIVA Y GRACIELA S. CANTO,ANGACO
32,ARGENTINA,70,SAN JUAN,CAUCETE,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,DON DANIEL DE  ABELARDO E. LEIVA Y GRACIELA S. CANTO,DON DANIEL
32,ARGENTINA,70,SAN JUAN,25 DE MAYO,INDEFINIDA,FRUTICULTURA,OLIVOS,1,Productores,1,Argencert S.R.L.,EAD AGRICOLA SA (EX CARNES ANDINAS SA),EAD AGRICOLA SA
32,ARGENTINA,70,SAN JUAN,CAUCETE,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,FABRIL ALTO VERDE S.A.,"FINCA ""LA URPILA"""
32,ARGENTINA,70,SAN JUAN,SARMIENTO,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,FABRIL ALTO VERDE S.A.,"FINCA ""CEPAS"""
32,ARGENTINA,70,SAN JUAN,SARMIENTO,INDEFINIDA,FRUTICULTURA,MELON,1,Productores,1,Argencert S.R.L.,FABRIL ALTO VERDE S.A.,"FINCA ""CEPAS"""
32,ARGENTINA,70,SAN JUAN,9 DE JULIO,INDEFINIDA,HORTICULTURA,AJO,1,Productores,1,Argencert S.R.L.,"GARCIA, ANTONIO",FINCA ANTONIO GARCIA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,UVA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,UVA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,VID,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,VID,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,ACEITUNAS,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,ACEITUNAS,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,MANZANA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,MANZANA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,PERA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,PERA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,ALMENDRAS,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,ALMENDRAS,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,NUEZ,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,NUEZ,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,CIRUELA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,CIRUELA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,DURAZNO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,DURAZNO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,DAMASCO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,DAMASCO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,HIGOS,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,HIGOS,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,POMELO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,POMELO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,LIMON,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,LIMON,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,MANDARINA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,MANDARINA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,NARANJA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,NARANJA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,LIMA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,LIMA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,ACELGA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,ACELGA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,INCULTO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,INCULTO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,MEMBRILLO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,MEMBRILLO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,CEREZA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,CEREZA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,AVELLANAS,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,AVELLANAS,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,BROCOLI,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,BROCOLI,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,ESPINACA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,ESPINACA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,LECHUGA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,LECHUGA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,FRUTICULTURA,REMOLACHA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,HORTICULTURA,REMOLACHA,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,ALBARDON,INDEFINIDA,AGRICULTURA,INCULTO,1,Productores,2,OIA S.A.,GOMEZ PEDRO VICENTE,GRANJA TIA NORA
32,ARGENTINA,70,SAN JUAN,SAN MARTIN,INDEFINIDA,FRUTICULTURA,VID,1,Productores,1,Argencert S.R.L.,GRUPO PEÑAFLOR SA ,LA PORTEÑA
32,ARGENTINA,70,SAN JUAN,TAFI VIEJO,LOS POCITOS,FRUTICULTURA,ZAPALLO,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,CULTIVOS ANDINOS
32,ARGENTINA,70,SAN JUAN,TAFI VIEJO,LOS POCITOS,HORTICULTURA,ZAPALLO,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,CULTIVOS ANDINOS
32,ARGENTINA,70,SAN JUAN,TAFI VIEJO,LOS POCITOS,FRUTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,CULTIVOS ANDINOS
32,ARGENTINA,70,SAN JUAN,TAFI VIEJO,LOS POCITOS,HORTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,CULTIVOS ANDINOS
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,FRUTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,BORGOGNO LEONARDO
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,HORTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,BORGOGNO LEONARDO
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,FRUTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,SANTOS ROBERTO
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,HORTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,SANTOS ROBERTO
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,FRUTICULTURA,BROCOLI,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,SANTOS ROBERTO
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,HORTICULTURA,BROCOLI,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,SANTOS ROBERTO
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,FRUTICULTURA,REPOLLO,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,SANTOS ROBERTO
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,HORTICULTURA,REPOLLO,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,SANTOS ROBERTO
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,FRUTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,LENCINAS RAUL
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,HORTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,LENCINAS RAUL
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,FRUTICULTURA,BROCOLI,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,LENCINAS RAUL
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,HORTICULTURA,BROCOLI,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,LENCINAS RAUL
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,FRUTICULTURA,REPOLLO,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,LENCINAS RAUL
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,HORTICULTURA,REPOLLO,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,LENCINAS RAUL
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,FRUTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,GIOJA JUAN CARLOS
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,HORTICULTURA,ESPARRAGOS,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,GIOJA JUAN CARLOS
32,ARGENTINA,70,SAN JUAN,RAWSON,INDEFINIDA,FRUTICULTURA,ALCAUCIL,1,Productores,2,OIA S.A.,ICEBERG AGRICOLA S.A.,GIOJA JUAN CARLOS
